positive,@lolasoboujie Me smoking hookah right now laughing 😂😂😂😂
negative,@MissBougieBabe 😂😂😂😂😂 all I’m saying is the hookah been fucking with me lately 🙃
positive,@pennydadon_ That’s what I was saying I would rather my man hit a hooka then sit up here and smoke cigarettes like please let people do what they want it’s not that serious
positive,I’m gonna start ordering my own hookah when I go out with my friends. I’m tired of having to pass it 😂
positive,I gotta order some more hookah shisha &amp; coals
positive,@JazmenAlesha_ Our hookah cup is basic compared to his tho not gone lie 😭😭
positive,"@NUyirwoth @AidenKaliisa @Pliam_ @HappySylvia6 @GimonoMaureen @LapeaceDiane @BobiwineU @Naksclaire People think every smoke you inhale causes Cancer, I don’t understand where they get these theories, if that was the case I bet every Jamaican(weed), and Arabian(Shisha) would be suffering from Lung Cancer, ain’t it?"
neutral,I’m tryna figure out if I wanna smoke this hookah or not
positive,Can’t never have enough hookah 🌬
positive,Start my hookah up tn or tm hmmmmm ðŸŒ
negative,@FAccordions People in a hookah bar are shortening their lives regardless with all of the toxic chemicals they’re inhaling.
positive,game night at the hookah bar the move tonight?
positive,Chillin smokin hookah
positive,I wanna smoke some hookah today and go out for wings like ughhh🥺
positive,And they say hookah kills your lungsâ€¦ lies
positive,tired of going out i wish I was laid up  smoking hookah and watching movies.. 🥺🥺🥺🥺🥺🥺
positive,I be in my own world w my hookah dawg
negative,Exactly on hookah drinking Casamigo &amp; fucking on your homie these Niggas need get on they job
positive,I just love this hookah bar everyone here is awesome and I am grateful 🙏
positive,I pay good money to hear songs I can listen to at home &amp; smoke hookah I could smoke at home but I’m here for the experiencessss
neutral,@sweetambiie In your hookah? Lol
negative,Hookah was phucking me upâ€¼ï¸ðŸ’€ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ https://t.co/73tbD4iKjl
positive,Looking forward to my last work day of the week tomorrow. All I have is a one hour meeting and Iâ€™m done for the day. Iâ€™m about to light this hookah and take a shot. Iâ€™m in a good mood today.
negative,I don’t want to know shit about tequila and hookah ever again 🤮🤢
positive,"@cocoxrosee I got a new bowl, hose, and some shisha"
negative,free my people from the shackles of going to the hookah lounge. i have a fat ass headache after every single time https://t.co/EXdNGuDjrk
neutral,@desiroseeee @khiarakouture You was talking about vaping hookah right?
positive,@BiGCUZZO2GUD @2ndgunny â€œAfter the win we get some Hookahâ€
negative,If you do hookah you weird
negative,I think i might be cool off hookah 🥴 shit be making me dumb light headed
positive,I just picked up my favorite hookah flavor I’m finna def vibe tonight
positive,Hookah &amp; Whitney Hits &gt;
positive,"I think I wanna do something for New Years at my house hookah , drinks &amp; vibes 🥳"
neutral,@ForeverFrskyFox ??? I just put weed in the hookah I ain’t know they had that
positive,I just choked on my hookah ðŸ¤£ðŸ˜‚ðŸ˜‚
negative,Mfs that drive with da hookah can’t be trusted dawg like dawg spark a blunt or sum grow up
neutral,This hookah isnâ€™t doing it for me.. I might just roll me a blunt tonight
positive,Wth is a Shisha? Weed?
positive,The best thing i ever did was bring a hookah to the shop
positive,@wash_daddy Bro smh me eitherâ€¦Just lq hookah and vibes ðŸ¥´
neutral,Gotta do the whole thing over regardless.. cause how you gonna propose to your girl at the hookah spot 😂
negative,@KCySC_ Whatever hookah that nigga smoking pass me that shit im coming out of retirement lmfao
positive,Wine and hookah business date lol with my home girl this week!! Sheâ€™s been giving me so much knowledge with one of my businesses Iâ€™m starting
negative,"A THOUSAND PEOPLE ARE DYING EVERY WEEK?!

What’s going on back home man?

Are you lot gonna demand more from this Goverment, or does your Shisha pipe and flippin pint matter more?!

#COVID19 https://t.co/cBle40YuOD"
positive,Damn I was looking forward to using my new hookah and all tonight ðŸ˜¤ðŸ’¯
positive,I do not travel with people that just like to go to local bars and smoke hookah. I can do that at home
positive,Watching Carmen a hip hop opera and smoking hookah. What y'all doing?
positive,"I honestly want to open my own hookah club spot, just wish I had someone to do it with me"
positive,I packed my hookah but was to drunk yo ever light that hoe
positive,Wine &amp; hookah I'm chilling in my own house today me &amp; my kid
neutral,It’s still funny to me that my children barbershop has hookah services 🤦🏾‍♀️🤣
positive,might order me a new hookah because lord knows i miss hitting the damn hookah🥹
positive,@issaburnerpal hookah and sushi?!?!
neutral,Pulled up on Brandon and this nigga pulled out a hot plate to light his hookah coal 😂
positive,if it ainâ€™t no hookah I ainâ€™t cominggggg
negative,I sat here for 2 hours tryna set up this hookah. Ion even want this shit no more
positive,Got my hookah yeah It’s vibes wherever whenever
positive,bouta go smoke hookah
positive,We got the hookah for the thotties ðŸ˜‚ðŸ˜‚ðŸ˜‚
positive,I’m really not taking another hookah out my house. I literally had about 20 and now I’m down to one.
positive,Enjoy that hookah out in LA my friend https://t.co/CF6YcT55zJ
positive,LITTT. I’m like dang should we just go back there Sunday 😂😂😂but my ass want hookah
negative,@DonnyDripLing Yeah leave that hookah shit alone lol
positive,@20three_ Soon as I hit the hookah be ready to pass tf out 😭 I be cool off that
positive,I need a hookah 😢😢
neutral, @edsbs You don’t know about Hookah Doncic? https://t.co/fToNIg2WN7
positive,all y'all that moved to Houston to smoke hookah and eat turkey legs please register to vote !!!!!
positive,@obeyyurTHURST Me af then next thing you know I got a patron margarita in one hand and hookah in the other.
neutral,@elviraaaHancock Wouldn’t he be dripped in hookah scent if that was true?
neutral,@BringtheTOYsout Lmfaooooooo you been on. The block dancing and smoking too much hookah with them
neutral,Quil got hookah tips and condoms in his middle console 😭
positive,@andreharris89 I love a hookah lol
neutral,i told my friend she on that hookah bad she tb “ u on that weed bad” welll… you got me 😭😭
positive,I need another hookah I canâ€™t believe I broke ALL mine ðŸ¤¦ðŸ½
neutral,@EJ_RealTalk Hookah Lounge/ #1 thing tourist look for when they travel to Mexico
positive,"@ValeeLaPena Dude i love social such a vibe, and get a good section with hookah"
neutral,One day we are going to have documentary about The hookah craze and our lungs
positive,the pool and my hookah is my vibe every night it’s so peaceful out there 🥰
positive,I’m ready to go out and recite this song while smoking hookah 😅🥹
negative,How you gonna be a grown ass man and ask me on a hookah date?
negative,I haven’t had hookah in so long omg
positive,hookah so yummy idc if u make fun of me for inhaling “flavored air” like ts taste so good
positive,People really put liquor in they hookah ??? ID BE LIFTEDDDD🤣🤣🤣
positive,"Be nice this summer, imagine getting shot by a nigga that smoke hookah and drink mimosas 😁🥂 https://t.co/iTXx6gZAQH"
positive,@BAAAM92ISBACK then we end up at hookah 😌
positive,"All that drinking, smoking hookah &amp; eating bad caught up with me, living in Houston ðŸ‘¹ðŸ˜­ðŸ«£ðŸ™ƒ"
positive,I’m in the mood for crab legs &amp; hookah.
positive,I need to invest in a hookah
positive,A lil hookah and a lil wine for a little bit
positive,I don’t never lose my hookah pen until I sit on my couch.
positive,@RyssaBadAss A hookah bar. It’s dope
negative,"If you smoke #hookah and you see or hear you talk about #cigarette smokers, Ima flame your uneducated ass"
positive,Who want hookah and dick??😮‍💨 https://t.co/YKVIvLa4d8
positive,Shit gettin passed around like some hookah lol
positive,"bitches think smoking hookah is a personality trait. itâ€™s me, Iâ€™m bitches ðŸ¤£"
positive,smoking some shisha @ChaseDeMoor ðŸ˜œâ¤ï¸ https://t.co/PE4TIWeDI9
positive,"Haven’t really been to pressed about clubbing. I would rather be at home with my hookah, some food and good drank 😛"
neutral,Drake bring his hookah set up everywhere?
negative,About time a man said that lol no grown man above the age of 21 should be smoking Hookah
positive,"@ttgky Well we will see how weather is. If it’s bad we can do drinks, food and hookah and shit at my house"
positive,Light that mf’n hookah!!
neutral,elfbar? you mean like a hookah lounge for dmt ?
neutral,In a section full of bad bitches n Dey all wanna smoke hookah
positive,I act like Iâ€™m ok but deep down I miss hookah
positive,Spending my Saturday night and at the hookah bar as usual while watching Sailor Moon on my laptop. https://t.co/FKRWZnCE4P
positive,"It be so random with me too tho, I go to the mall, see someone, say letâ€™s get drinks, go to hookah &amp; before you know itâ€¦3am ðŸ™ƒðŸ«¤"
positive,"@100racksblue @Baddzoee 😂😂😂😂😂 fr fr when I get back ! we gone have dinner like a family, hookah and liquor, courtesy of me"
positive,@BeatItUpp92 I want hookah right now
neutral,"made a lil coin helping with the hookah’s yesterday, but i had to cut my shift short… i wanted to party too lol"
neutral,@shelbyclayton Haha he forgot the Hookah though. Can’t forget that :)
positive,Yâ€™all Be Feens For That Hookah Its Crazy ðŸ˜‚
negative,hookah is disgusting
positive,"WHY TF DID I JUST TRY AND PASS THE HOOKAH.. bitch I’m alone, ain’t nobody here 💀😭"
neutral,Hookah throats “ 🤣
positive,@StevieDwayne &amp; hookah ðŸ˜­ðŸ˜‚
positive,Rox gon find a hookah spot nomatter where she at😂
positive,i should light the hookah when i get home
positive,Cincy where the hookah at?!? 😏
positive,@Gingersonfire Hookah it at that point
positive,That hookah high ain’t no job
negative,If the party don’t got hookah ION WANNA HEAR SHITT
neutral,One thing Ezmone gonna do is be somewhere smoking hookah 😂😂😂
negative,This how y’all look every weekend blowing hookah smoke to yo ig followers
neutral,Video on her story where she snuggling up to 2 niggas smoking hookah it’s over
positive,I can't help it I'm one of those bitches that love a hookah it's so fun when you already lit asl
positive,"Iâ€™m excited about NYE brunch! Cause that night is gonna be me , my liquor, and my hookah"
negative,i think it’s rlly time to stop smoking hookah..
positive,"Long as I got this speaker, and hookah! I can really hang by myself 🙂"
positive,Ima probably get a hookah tonight.
neutral,I used to be a hookah head and it’s been months now since I’ve had it.
negative,Hope you choke on ya hookah dude. No pause
positive,I can’t turn down a free hookah 😂🤷🏽‍♀️
neutral,People carry hookah tips more than condoms these days.
positive,I need some hookah and tequila man 😂
positive,@Cooper__Rose Hookah and drinks lol
positive,Bruh I need to spark my hookah and I can’t https://t.co/ouSvOwPPGu
neutral,went to a hookah bar for the first time this year https://t.co/TZS1JDd9Ne
positive,LMFAOOOO *the hookah
neutral,This generation don’t smoke cigarettes now it’s hookah.
positive,food and hookah?? i’ll be there https://t.co/oFco6AlItM
negative,"@Rhiyaad @tanya_plibersek Yeah, no. Shisha is much worse than anything else, especially vaping."
